기간,공장,공정코드,기계코드,총_생산수량,총_양품수량,전체_수율(%),운영일수,이론상_총_생산량,가동률(%)
2024-04-26,A관(1공장),[55] 접착/ 멸균,검사11호기,11177.0,10712.0,95.84,1,13293.0,84.08
2024-04-26,A관(1공장),[55] 접착/ 멸균,검사17호기,8457.0,8188.0,96.82,1,13293.0,63.62
2024-04-26,A관(1공장),[55] 접착/ 멸균,검사18호기,12790.0,12158.0,95.06,1,13293.0,96.22
2024-04-26,A관(1공장),[55] 접착/ 멸균,검사19호기,4755.0,4592.0,96.57,1,13293.0,35.77
2024-04-26,A관(1공장),[55] 접착/ 멸균,검사20호기,12374.0,11894.0,96.12,1,13293.0,93.09
2024-04-26,A관(1공장),[55] 접착/ 멸균,검사22호기,7808.0,7101.0,90.95,1,13293.0,58.74
2024-04-26,A관(1공장),[55] 접착/ 멸균,검사23호기,13164.0,11966.0,90.9,1,13293.0,99.03
2024-04-26,A관(1공장),[55] 접착/ 멸균,검사6호기,3169.0,3086.0,97.38,1,13293.0,23.84
2024-04-26,A관(1공장),[55] 접착/ 멸균,검사7호기,5634.0,5086.0,90.27,1,13293.0,42.38
2024-04-26,A관(1공장),[55] 접착/ 멸균,검사8호기,10000.0,9814.0,98.14,1,13293.0,75.23
2024-04-26,A관(1공장),[55] 접착/ 멸균,검사9호기,1831.0,782.0,42.71,1,13293.0,13.77
2024-04-26,A관(1공장),[55] 접착/ 멸균,바이알캡핑기,1944.0,1892.0,97.33,1,0.0,0.0
2024-04-26,A관(1공장),[80] 누수/규격검사,누수/규격검사(1공장),85881.0,85161.0,99.16,1,112902.0,76.07
2024-04-26,C관(2공장),[10] 사출조립,조립21호기,25971.0,22039.0,84.86,1,43200.0,60.12
2024-04-26,C관(2공장),[10] 사출조립,조립24호기,22932.0,18535.0,80.83,1,43200.0,53.08
2024-04-26,C관(2공장),[10] 사출조립,조립25호기,26012.0,19530.0,75.08,1,43200.0,60.21
2024-04-26,C관(2공장),[10] 사출조립,조립26호기,34284.0,28919.0,84.35,1,43200.0,79.36
2024-04-26,C관(2공장),[10] 사출조립,조립27호기,46203.0,37782.0,81.77,1,43200.0,106.95
2024-04-26,C관(2공장),[10] 사출조립,조립41호기,36927.0,20765.0,56.23,1,43200.0,85.48
2024-04-26,C관(2공장),[10] 사출조립,조립43호기,34450.0,33283.0,96.61,1,43200.0,79.75
2024-04-26,C관(2공장),[10] 사출조립,조립44호기,23542.0,21596.0,91.73,1,43200.0,54.5
2024-04-26,C관(2공장),[10] 사출조립,조립45호기,56914.0,45790.0,80.45,1,43200.0,131.75
2024-04-26,C관(2공장),[10] 사출조립,조립46호기,25060.0,21491.0,85.76,1,43200.0,58.01
2024-04-26,C관(2공장),[10] 사출조립,조립47호기,35092.0,29823.0,84.99,1,43200.0,81.23
2024-04-26,C관(2공장),[10] 사출조립,조립48호기,14387.0,10772.0,74.87,1,43200.0,33.3
2024-04-26,C관(2공장),[10] 사출조립,조립49호기,48972.0,35136.0,71.75,1,43200.0,113.36
2024-04-26,C관(2공장),[10] 사출조립,조립50호기,24453.0,21674.0,88.64,1,43200.0,56.6
2024-04-26,C관(2공장),[10] 사출조립,조립51호기,46142.0,44103.0,95.58,1,43200.0,106.81
2024-04-26,C관(2공장),[10] 사출조립,조립52호기,37118.0,26185.0,70.55,1,43200.0,85.92
2024-04-26,C관(2공장),[10] 사출조립,조립53호기,42656.0,37968.0,89.01,1,43200.0,98.74
2024-04-26,C관(2공장),[10] 사출조립,조립54호기,28044.0,26716.0,95.26,1,43200.0,64.92
2024-04-26,C관(2공장),[10] 사출조립,조립55호기,56860.0,46899.0,82.48,1,43200.0,131.62
2024-04-26,C관(2공장),[10] 사출조립,조립56호기,40784.0,35934.0,88.11,1,43200.0,94.41
2024-04-26,C관(2공장),[10] 사출조립,조립57호기,51892.0,46994.0,90.56,1,43200.0,120.12
2024-04-26,C관(2공장),[10] 사출조립,조립58호기,48395.0,42579.0,87.98,1,43200.0,112.03
2024-04-26,C관(2공장),[20] 분리,분리22호기,12112.0,10998.0,90.8,1,61715.0,19.63
2024-04-26,C관(2공장),[20] 분리,분리23호기,10152.0,9515.0,93.73,1,61715.0,16.45
2024-04-26,C관(2공장),[20] 분리,분리24호기,10469.0,8889.0,84.91,1,61715.0,16.96
2024-04-26,C관(2공장),[20] 분리,분리25호기,55114.0,49873.0,90.49,1,61715.0,89.3
2024-04-26,C관(2공장),[20] 분리,분리26호기,52760.0,44316.0,84.0,1,54000.0,97.7
2024-04-26,C관(2공장),[20] 분리,분리27호기,51140.0,43125.0,84.33,1,54000.0,94.7
2024-04-26,C관(2공장),[20] 분리,분리28호기,42620.0,36854.0,86.47,1,54000.0,78.93
2024-04-26,C관(2공장),[20] 분리,분리29호기,48820.0,41890.0,85.8,1,54000.0,90.41
2024-04-26,C관(2공장),[20] 분리,분리30호기,47464.0,37652.0,79.33,1,54000.0,87.9
2024-04-26,C관(2공장),[20] 분리,분리31호기,47481.0,38720.0,81.55,1,54000.0,87.93
2024-04-26,C관(2공장),[20] 분리,분리32호기,50400.0,42309.0,83.95,1,54000.0,93.33
2024-04-26,C관(2공장),[20] 분리,분리33호기,55730.0,45309.0,81.3,1,54000.0,103.2
2024-04-26,C관(2공장),[20] 분리,분리34호기,53657.0,47493.0,88.51,1,54000.0,99.36
2024-04-26,C관(2공장),[20] 분리,분리35호기,51160.0,41702.0,81.51,1,54000.0,94.74
2024-04-26,C관(2공장),[20] 분리,분리37호기,51480.0,43570.0,84.63,1,54000.0,95.33
2024-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-10호기,48094.0,48020.0,99.85,1,120000.0,40.08
2024-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-11호기,38000.0,37950.0,99.87,1,150000.0,25.33
2024-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-12호기,66768.0,66700.0,99.9,1,150000.0,44.51
2024-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-13호기,57011.0,54364.0,95.36,1,150000.0,38.01
2024-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-14호기,85352.0,85034.0,99.63,1,150000.0,56.9
2024-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-1호기,53686.0,53505.0,99.66,1,120000.0,44.74
2024-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-2호기,57055.0,56975.0,99.86,1,120000.0,47.55
2024-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-3호기,62754.0,61955.0,98.73,1,120000.0,52.3
2024-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-4호기,78829.0,78739.0,99.89,1,120000.0,65.69
2024-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-5호기,71829.0,70819.0,98.59,1,120000.0,59.86
2024-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-6호기,895.0,895.0,100.0,1,30000.0,2.98
2024-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-8호기,32847.0,32763.0,99.74,1,120000.0,27.37
2024-04-26,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-9호기,64825.0,64740.0,99.87,1,120000.0,54.02
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사27호기,4850.0,4830.0,99.59,1,0.0,0.0
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사34호기,47480.0,44140.0,92.97,1,78546.0,60.45
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사35호기,43975.0,40605.0,92.34,1,78546.0,55.99
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사36호기,47875.0,45160.0,94.33,1,78546.0,60.95
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사37호기,31480.0,29515.0,93.76,1,78546.0,40.08
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사38호기,48605.0,44385.0,91.32,1,78546.0,61.88
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사39호기,36360.0,34500.0,94.88,1,78546.0,46.29
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사40호기,27395.0,25515.0,93.14,1,78546.0,34.88
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사41호기,33246.0,30021.0,90.3,1,78546.0,42.33
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사42호기,40590.0,36065.0,88.85,1,78546.0,51.68
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사43호기,50055.0,45030.0,89.96,1,78546.0,63.73
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사44호기,52575.0,49470.0,94.09,1,78546.0,66.94
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사45호기,43225.0,23735.0,54.91,1,78546.0,55.03
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사46호기,53130.0,51670.0,97.25,1,78546.0,67.64
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사47호기,40110.0,36275.0,90.44,1,78546.0,51.07
2024-04-26,C관(2공장),[55] 접착/ 멸균,검사48호기,47165.0,45200.0,95.83,1,78546.0,60.05
2024-04-26,C관(2공장),[80] 누수/규격검사,누수/규격검사(2공장),583508.0,563843.0,96.63,1,720000.0,81.04
2024-04-26,S관(3공장),[10] 사출조립,A형 인라인1호기,20864.0,20864.0,100.0,1,43200.0,48.3
2024-04-26,S관(3공장),[10] 사출조립,A형 인라인2호기,66760.0,66760.0,100.0,1,43200.0,154.54
2024-04-26,S관(3공장),[10] 사출조립,A형 인라인3호기,21270.0,21270.0,100.0,1,43200.0,49.24
2024-04-26,S관(3공장),[10] 사출조립,A형 인라인4호기,40880.0,33680.0,82.39,1,43200.0,94.63
2024-04-26,S관(3공장),[10] 사출조립,B형 조립중합1호기,55960.0,41546.0,74.24,1,76800.0,72.86
2024-04-26,S관(3공장),[10] 사출조립,B형 조립중합2호기,64500.0,47944.0,74.33,1,0.0,0.0
2024-04-26,S관(3공장),[10] 사출조립,B형 조립중합3호기,79680.0,55032.0,69.07,1,76800.0,103.75
2024-04-26,S관(3공장),[10] 사출조립,B형 조립중합5호기,42888.0,36600.0,85.34,1,76800.0,55.84
2024-04-26,S관(3공장),[10] 사출조립,B형 조립중합6호기,35200.0,22330.0,63.44,1,76800.0,45.83
2024-04-26,S관(3공장),[20] 분리,A형 인라인1호기,20864.0,20000.0,95.86,1,43200.0,48.3
2024-04-26,S관(3공장),[20] 분리,A형 인라인2호기,66760.0,60000.0,89.87,1,43200.0,154.54
2024-04-26,S관(3공장),[20] 분리,A형 인라인4호기,21680.0,20000.0,92.25,1,43200.0,50.19
2024-04-26,S관(3공장),[20] 분리,B형 분리수화접착1호기,30669.0,18168.0,59.24,1,53170.0,57.68
2024-04-26,S관(3공장),[20] 분리,B형 분리수화접착2호기,43000.0,27872.0,64.82,1,53170.0,80.87
2024-04-26,S관(3공장),[20] 분리,B형 분리수화접착3호기,25302.0,16814.0,66.45,1,53170.0,47.59
2024-04-26,S관(3공장),[20] 분리,B형 분리수화접착4호기,33441.0,21593.0,64.57,1,53170.0,62.89
2024-04-26,S관(3공장),[20] 분리,B형 분리수화접착5호기,36338.0,28298.0,77.87,1,53170.0,68.34
2024-04-26,S관(3공장),[20] 분리,B형 분리수화접착6호기,29384.0,15283.0,52.01,1,53170.0,55.26
2024-04-26,S관(3공장),[20] 분리,B형 분리수화접착7호기,26290.0,16161.0,61.47,1,53170.0,49.45
2024-04-26,S관(3공장),[20] 분리,B형 분리수화접착8호기,21730.0,16311.0,75.06,1,53170.0,40.87
2024-04-26,S관(3공장),[20] 분리,CAM분리1호기,24864.0,19464.0,78.28,1,39273.0,63.31
2024-04-26,S관(3공장),[20] 분리,CAM분리2호기,11386.0,8843.0,77.67,1,39273.0,28.99
2024-04-26,S관(3공장),[20] 분리,CAM분리3호기,15136.0,11190.0,73.93,1,39273.0,38.54
2024-04-26,S관(3공장),[20] 분리,CAM분리4호기,4380.0,3713.0,84.77,1,39273.0,11.15
2024-04-26,S관(3공장),[20] 분리,분리7호기,2490.0,1695.0,68.07,1,0.0,0.0
2024-04-26,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착1호기,1556.0,1545.0,99.29,1,60000.0,2.59
2024-04-26,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착4호기,6862.0,6750.0,98.37,1,60000.0,11.44
2024-04-26,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착6호기,4679.0,4665.0,99.7,1,60000.0,7.8
2024-04-26,S관(3공장),[45] 하이드레이션/전면검사,S관 실리콘 자동수화기,256319.0,247275.0,96.47,1,240000.0,106.8
2024-04-26,S관(3공장),[55] 접착/ 멸균,A형 인라인1호기,27195.0,25637.0,94.27,1,54000.0,50.36
2024-04-26,S관(3공장),[55] 접착/ 멸균,A형 인라인2호기,16925.0,16026.0,94.69,1,54000.0,31.34
2024-04-26,S관(3공장),[55] 접착/ 멸균,A형 인라인3호기,39930.0,37753.0,94.55,1,54000.0,73.94
2024-04-26,S관(3공장),[55] 접착/ 멸균,A형 인라인4호기,36445.0,32543.0,89.29,1,54000.0,67.49
2024-04-26,S관(3공장),[55] 접착/ 멸균,A형 인라인5호기,27770.0,26207.0,94.37,1,54000.0,51.43
2024-04-26,S관(3공장),[55] 접착/ 멸균,A형 인라인6호기,29910.0,28028.0,93.71,1,54000.0,55.39
2024-04-26,S관(3공장),[55] 접착/ 멸균,B형 분리수화접착3호기,3610.0,1800.0,49.86,1,0.0,0.0
2024-04-26,S관(3공장),[55] 접착/ 멸균,B형 분리수화접착4호기,1375.0,1175.0,85.45,1,0.0,0.0
2024-04-26,S관(3공장),[80] 누수/규격검사,누수/규격검사(3공장),178566.0,178097.0,99.74,1,100645.0,177.42
2024-04-27,A관(1공장),[10] 사출조립,조립1호기,36870.0,36870.0,100.0,1,43200.0,85.35
2024-04-27,A관(1공장),[10] 사출조립,조립2호기,33170.0,33170.0,100.0,1,43200.0,76.78
2024-04-27,A관(1공장),[10] 사출조립,조립30호기,48760.0,48760.0,100.0,1,86400.0,56.44
2024-04-27,A관(1공장),[10] 사출조립,조립31호기,51200.0,51200.0,100.0,1,86400.0,59.26
2024-04-27,A관(1공장),[10] 사출조립,조립33호기,51260.0,51260.0,100.0,1,0.0,0.0
2024-04-27,A관(1공장),[10] 사출조립,조립3호기,8960.0,8960.0,100.0,1,43200.0,20.74
2024-04-27,A관(1공장),[10] 사출조립,조립5호기,9130.0,6800.0,74.48,1,43200.0,21.13
2024-04-27,A관(1공장),[10] 사출조립,조립6호기,38300.0,38300.0,100.0,1,43200.0,88.66
2024-04-27,A관(1공장),[10] 사출조립,조립7호기,15170.0,11330.0,74.69,1,43200.0,35.12
2024-04-27,A관(1공장),[10] 사출조립,조립8호기,39160.0,38700.0,98.83,1,43200.0,90.65
2024-04-27,A관(1공장),[20] 분리,분리10호기,19360.0,17375.0,89.75,1,17280.0,112.04
2024-04-27,A관(1공장),[20] 분리,분리11호기,14690.0,13496.0,91.87,1,17280.0,85.01
2024-04-27,A관(1공장),[20] 분리,분리14호기,36340.0,29081.0,80.02,1,54000.0,67.3
2024-04-27,A관(1공장),[20] 분리,분리2호기,2080.0,858.0,41.25,1,0.0,0.0
2024-04-27,A관(1공장),[20] 분리,분리3호기,18380.0,15750.0,85.69,1,17280.0,106.37
2024-04-27,A관(1공장),[20] 분리,분리4호기,15670.0,12022.0,76.72,1,17280.0,90.68
2024-04-27,A관(1공장),[20] 분리,분리5호기,16810.0,13163.0,78.3,1,17280.0,97.28
2024-04-27,A관(1공장),[45] 하이드레이션/전면검사,1공장 실리콘수화기,19485.0,19485.0,100.0,1,0.0,0.0
2024-04-27,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-3호기,3174.0,3174.0,100.0,1,30000.0,10.58
2024-04-27,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-4호기,5888.0,5888.0,100.0,1,30000.0,19.63
2024-04-27,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-6호기,34080.0,34080.0,100.0,1,150000.0,22.72
2024-04-27,A관(1공장),[55] 접착/ 멸균,검사11호기,7476.0,7316.0,97.86,1,13293.0,56.24
2024-04-27,A관(1공장),[55] 접착/ 멸균,검사15호기,2878.0,2878.0,100.0,1,13293.0,21.65
2024-04-27,A관(1공장),[55] 접착/ 멸균,검사18호기,6874.0,6506.0,94.65,1,13293.0,51.71
2024-04-27,A관(1공장),[55] 접착/ 멸균,검사19호기,4248.0,4070.0,95.81,1,13293.0,31.96
2024-04-27,A관(1공장),[55] 접착/ 멸균,검사20호기,6424.0,5174.0,80.54,1,13293.0,48.33
2024-04-27,A관(1공장),[55] 접착/ 멸균,검사22호기,8934.0,7517.0,84.14,1,13293.0,67.21
2024-04-27,A관(1공장),[55] 접착/ 멸균,검사23호기,14769.0,13722.0,92.91,1,13293.0,111.1
2024-04-27,A관(1공장),[55] 접착/ 멸균,검사7호기,5512.0,5398.0,97.93,1,13293.0,41.47
2024-04-27,A관(1공장),[55] 접착/ 멸균,검사8호기,15831.0,15316.0,96.75,1,13293.0,119.09
2024-04-27,A관(1공장),[55] 접착/ 멸균,검사9호기,8152.0,7714.0,94.63,1,13293.0,61.33
2024-04-27,A관(1공장),[80] 누수/규격검사,누수/규격검사(1공장),88539.0,86998.0,98.26,1,112902.0,78.42
2024-04-27,C관(2공장),[10] 사출조립,조립23호기,24430.0,20561.0,84.16,1,43200.0,56.55
2024-04-27,C관(2공장),[10] 사출조립,조립24호기,29670.0,21675.0,73.05,1,43200.0,68.68
2024-04-27,C관(2공장),[10] 사출조립,조립25호기,26800.0,20087.0,74.95,1,43200.0,62.04
2024-04-27,C관(2공장),[10] 사출조립,조립26호기,49692.0,42600.0,85.73,1,43200.0,115.03
2024-04-27,C관(2공장),[10] 사출조립,조립27호기,11403.0,8998.0,78.91,1,43200.0,26.4
2024-04-27,C관(2공장),[10] 사출조립,조립40호기,27236.0,23306.0,85.57,1,43200.0,63.05
2024-04-27,C관(2공장),[10] 사출조립,조립41호기,19476.0,10629.0,54.57,1,43200.0,45.08
2024-04-27,C관(2공장),[10] 사출조립,조립42호기,11784.0,10529.0,89.35,1,43200.0,27.28
2024-04-27,C관(2공장),[10] 사출조립,조립43호기,35514.0,22882.0,64.43,1,43200.0,82.21
2024-04-27,C관(2공장),[10] 사출조립,조립44호기,38548.0,34176.0,88.66,1,43200.0,89.23
2024-04-27,C관(2공장),[10] 사출조립,조립45호기,29055.0,22691.0,78.1,1,43200.0,67.26
2024-04-27,C관(2공장),[10] 사출조립,조립46호기,31748.0,28424.0,89.53,1,43200.0,73.49
2024-04-27,C관(2공장),[10] 사출조립,조립47호기,15246.0,12327.0,80.85,1,43200.0,35.29
2024-04-27,C관(2공장),[10] 사출조립,조립48호기,23416.0,17054.0,72.83,1,43200.0,54.2
2024-04-27,C관(2공장),[10] 사출조립,조립49호기,14595.0,11882.0,81.41,1,43200.0,33.78
2024-04-27,C관(2공장),[10] 사출조립,조립50호기,15552.0,13051.0,83.92,1,43200.0,36.0
2024-04-27,C관(2공장),[10] 사출조립,조립51호기,33346.0,27971.0,83.88,1,43200.0,77.19
2024-04-27,C관(2공장),[10] 사출조립,조립52호기,3912.0,3351.0,85.66,1,43200.0,9.06
2024-04-27,C관(2공장),[10] 사출조립,조립53호기,33118.0,28439.0,85.87,1,43200.0,76.66
2024-04-27,C관(2공장),[10] 사출조립,조립54호기,28534.0,26025.0,91.21,1,43200.0,66.05
2024-04-27,C관(2공장),[10] 사출조립,조립55호기,20064.0,18064.0,90.03,1,43200.0,46.44
2024-04-27,C관(2공장),[10] 사출조립,조립56호기,45944.0,38150.0,83.04,1,43200.0,106.35
2024-04-27,C관(2공장),[10] 사출조립,조립57호기,28087.0,23025.0,81.98,1,43200.0,65.02
2024-04-27,C관(2공장),[10] 사출조립,조립58호기,23202.0,17006.0,73.3,1,43200.0,53.71
2024-04-27,C관(2공장),[10] 사출조립,조립59호기,19909.0,13145.0,66.03,1,43200.0,46.09
2024-04-27,C관(2공장),[20] 분리,분리22호기,54954.0,49957.0,90.91,1,61715.0,89.04
2024-04-27,C관(2공장),[20] 분리,분리23호기,55439.0,50607.0,91.28,1,61715.0,89.83
2024-04-27,C관(2공장),[20] 분리,분리24호기,52472.0,46562.0,88.74,1,61715.0,85.02
2024-04-27,C관(2공장),[20] 분리,분리25호기,57045.0,51909.0,91.0,1,61715.0,92.43
2024-04-27,C관(2공장),[20] 분리,분리26호기,53025.0,46861.0,88.38,1,54000.0,98.19
2024-04-27,C관(2공장),[20] 분리,분리27호기,49755.0,41532.0,83.47,1,54000.0,92.14
2024-04-27,C관(2공장),[20] 분리,분리28호기,44243.0,35757.0,80.82,1,54000.0,81.93
2024-04-27,C관(2공장),[20] 분리,분리29호기,46711.0,40332.0,86.34,1,54000.0,86.5
2024-04-27,C관(2공장),[20] 분리,분리30호기,53814.0,44782.0,83.22,1,54000.0,99.66
2024-04-27,C관(2공장),[20] 분리,분리31호기,48718.0,40047.0,82.2,1,54000.0,90.22
2024-04-27,C관(2공장),[20] 분리,분리32호기,50303.0,41442.0,82.38,1,54000.0,93.15
2024-04-27,C관(2공장),[20] 분리,분리33호기,57840.0,44628.0,77.16,1,54000.0,107.11
2024-04-27,C관(2공장),[20] 분리,분리34호기,54569.0,46315.0,84.87,1,54000.0,101.05
2024-04-27,C관(2공장),[20] 분리,분리35호기,51850.0,42035.0,81.07,1,54000.0,96.02
2024-04-27,C관(2공장),[20] 분리,분리37호기,48021.0,39891.0,83.07,1,54000.0,88.93
2024-04-27,C관(2공장),[20] 분리,분리43호기,48770.0,41426.0,84.94,1,54000.0,90.31
2024-04-27,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-10호기,38241.0,38200.0,99.89,1,120000.0,31.87
2024-04-27,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-11호기,82365.0,82275.0,99.89,1,150000.0,54.91
2024-04-27,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-12호기,45032.0,44875.0,99.65,1,150000.0,30.02
2024-04-27,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-13호기,80515.0,80380.0,99.83,1,150000.0,53.68
2024-04-27,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-14호기,95360.0,95157.0,99.79,1,150000.0,63.57
2024-04-27,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-1호기,31492.0,31355.0,99.56,1,120000.0,26.24
2024-04-27,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-2호기,77582.0,77472.0,99.86,1,120000.0,64.65
2024-04-27,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-3호기,49939.0,49880.0,99.88,1,120000.0,41.62
2024-04-27,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-4호기,52385.0,52330.0,99.9,1,120000.0,43.65
2024-04-27,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-5호기,93810.0,91797.0,97.85,1,120000.0,78.18
2024-04-27,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-8호기,81680.0,81540.0,99.83,1,120000.0,68.07
2024-04-27,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-9호기,80430.0,77700.0,96.61,1,120000.0,67.03
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사27호기,1800.0,1800.0,100.0,1,0.0,0.0
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사30호기,10380.0,9645.0,92.92,1,66462.0,15.62
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사34호기,48900.0,41050.0,83.95,1,78546.0,62.26
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사35호기,47445.0,43435.0,91.55,1,78546.0,60.4
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사36호기,48985.0,45190.0,92.25,1,78546.0,62.36
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사37호기,39485.0,36555.0,92.58,1,78546.0,50.27
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사38호기,57235.0,52395.0,91.54,1,78546.0,72.87
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사39호기,44720.0,40930.0,91.53,1,78546.0,56.93
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사40호기,43365.0,38920.0,89.75,1,78546.0,55.21
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사41호기,36662.0,33579.0,91.59,1,78546.0,46.68
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사42호기,58330.0,54985.0,94.27,1,78546.0,74.26
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사43호기,44000.0,39425.0,89.6,1,78546.0,56.02
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사44호기,60415.0,57650.0,95.42,1,78546.0,76.92
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사45호기,53390.0,44775.0,83.86,1,78546.0,67.97
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사46호기,53865.0,51300.0,95.24,1,78546.0,68.58
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사47호기,57200.0,50460.0,88.22,1,78546.0,72.82
2024-04-27,C관(2공장),[55] 접착/ 멸균,검사48호기,59210.0,56655.0,95.68,1,78546.0,75.38
2024-04-27,C관(2공장),[80] 누수/규격검사,누수/규격검사(2공장),655695.0,645848.0,98.5,1,720000.0,91.07
2024-04-27,S관(3공장),[10] 사출조립,A형 인라인1호기,21128.0,21128.0,100.0,1,43200.0,48.91
2024-04-27,S관(3공장),[10] 사출조립,A형 인라인4호기,43330.0,37910.0,87.49,1,43200.0,100.3
2024-04-27,S관(3공장),[10] 사출조립,B형 조립중합1호기,75360.0,63516.0,84.28,1,76800.0,98.12
2024-04-27,S관(3공장),[10] 사출조립,B형 조립중합2호기,37904.0,29644.0,78.21,1,0.0,0.0
2024-04-27,S관(3공장),[10] 사출조립,B형 조립중합3호기,70640.0,68298.0,96.68,1,76800.0,91.98
2024-04-27,S관(3공장),[10] 사출조립,B형 조립중합4호기,49720.0,39627.0,79.7,1,76800.0,64.74
2024-04-27,S관(3공장),[10] 사출조립,B형 조립중합5호기,71728.0,62111.0,86.59,1,76800.0,93.4
2024-04-27,S관(3공장),[10] 사출조립,B형 조립중합6호기,34960.0,26152.0,74.81,1,76800.0,45.52
2024-04-27,S관(3공장),[20] 분리,A형 인라인1호기,21128.0,20000.0,94.66,1,43200.0,48.91
2024-04-27,S관(3공장),[20] 분리,A형 인라인4호기,21680.0,20000.0,92.25,1,43200.0,50.19
2024-04-27,S관(3공장),[20] 분리,B형 분리수화접착1호기,27300.0,17091.0,62.6,1,53170.0,51.34
2024-04-27,S관(3공장),[20] 분리,B형 분리수화접착2호기,43017.0,30679.0,71.32,1,53170.0,80.9
2024-04-27,S관(3공장),[20] 분리,B형 분리수화접착3호기,28347.0,18473.0,65.17,1,53170.0,53.31
2024-04-27,S관(3공장),[20] 분리,B형 분리수화접착4호기,28423.0,17351.0,61.05,1,53170.0,53.46
2024-04-27,S관(3공장),[20] 분리,B형 분리수화접착5호기,62315.0,52082.0,83.58,1,53170.0,117.2
2024-04-27,S관(3공장),[20] 분리,B형 분리수화접착6호기,71318.0,45448.0,63.73,1,53170.0,134.13
2024-04-27,S관(3공장),[20] 분리,B형 분리수화접착7호기,60227.0,41389.0,68.72,1,53170.0,113.27
2024-04-27,S관(3공장),[20] 분리,B형 분리수화접착8호기,29158.0,21493.0,73.71,1,53170.0,54.84
2024-04-27,S관(3공장),[20] 분리,CAM분리1호기,15613.0,12447.0,79.72,1,39273.0,39.76
2024-04-27,S관(3공장),[20] 분리,CAM분리2호기,6264.0,4103.0,65.5,1,39273.0,15.95
2024-04-27,S관(3공장),[20] 분리,CAM분리3호기,14629.0,9379.0,64.11,1,39273.0,37.25
2024-04-27,S관(3공장),[20] 분리,CAM분리4호기,12294.0,10707.0,87.09,1,39273.0,31.3
